tweet,tweet_clean,tweet_tokens,tweet_filtered,tweet_normalized,tweet_stemmed,label
@zakiberkata bahasa Inggrisnya apa ya min klo puting beliung?apakah karna kecil jadinya ada kata putingnya puting beliung,@zakiberkata bahasa inggrisnya apa ya min klo puting beliung?apakah karna kecil jadinya ada kata putingnya puting beliung,"['zakiberkata', 'bahasa', 'inggrisnya', 'apa', 'ya', 'min', 'klo', 'puting', 'beliungapakah', 'karna', 'kecil', 'jadinya', 'ada', 'kata', 'putingnya', 'puting', 'beliung']","['zakiberkata', 'bahasa', 'inggrisnya', 'ya', 'min', 'klo', 'puting', 'beliungapakah', 'karna', 'putingnya', 'puting', 'beliung']","['zakiberkata', 'bahasa', 'inggrisnya', 'ya', 'min', 'klo', 'puting', 'beliungapakah', 'karna', 'putingnya', 'puting', 'beliung']","['zakiberkata', 'bahasa', 'inggris', 'ya', 'min', 'klo', 'puting', 'beliungapakah', 'karna', 'puting', 'puting', 'beliung']",bencana
ya Allah... kaya ga asing. wkwkkw nasib kena badai puting beliung 2 yg ada sisi positifnyan,ya allah... kaya ga asing. wkwkkw nasib kena badai puting beliung 2 yg ada sisi positifnyan,"['ya', 'allah', 'kaya', 'ga', 'asing', 'wkwkkw', 'nasib', 'kena', 'badai', 'puting', 'beliung', 'yg', 'ada', 'sisi', 'positifnyan']","['ya', 'allah', 'kaya', 'ga', 'asing', 'wkwkkw', 'nasib', 'kena', 'badai', 'puting', 'beliung', 'yg', 'sisi', 'positifnyan']","['ya', 'allah', 'kaya', 'tidak', 'asing', 'wkwkkw', 'nasib', 'kena', 'badai', 'puting', 'beliung', 'yang', 'sisi', 'positifnyan']","['ya', 'allah', 'kaya', 'tidak', 'asing', 'wkwkkw', 'nasib', 'kena', 'badai', 'puting', 'beliung', 'yang', 'sisi', 'positifnyan']",bencana
@zakiberkata Puting beliung tuh bisa disebut mini tornado ga sih? Denger denger cara terbentuknya sama cuman skalanya aja yg membedakan,@zakiberkata puting beliung tuh bisa disebut mini tornado ga sih? denger denger cara terbentuknya sama cuman skalanya aja yg membedakan,"['zakiberkata', 'puting', 'beliung', 'tuh', 'bisa', 'disebut', 'mini', 'tornado', 'ga', 'sih', 'denger', 'denger', 'cara', 'terbentuknya', 'sama', 'cuman', 'skalanya', 'aja', 'yg', 'membedakan']","['zakiberkata', 'puting', 'beliung', 'tuh', 'mini', 'tornado', 'ga', 'sih', 'denger', 'denger', 'terbentuknya', 'cuman', 'skalanya', 'aja', 'yg', 'membedakan']","['zakiberkata', 'puting', 'beliung', 'tuh', 'mini', 'tornado', 'tidak', 'sih', 'denger', 'denger', 'terbentuknya', 'cuman', 'skalanya', 'aja', 'yang', 'membedakan']","['zakiberkata', 'puting', 'beliung', 'tuh', 'mini', 'tornado', 'tidak', 'sih', 'denger', 'denger', 'bentuk', 'cuman', 'skala', 'aja', 'yang', 'beda']",bencana
@mlbbfess Ada angin puting beliung kah brok?,@mlbbfess ada angin puting beliung kah brok?,"['mlbbfess', 'ada', 'angin', 'puting', 'beliung', 'kah', 'brok']","['mlbbfess', 'angin', 'puting', 'beliung', 'kah', 'brok']","['mlbbfess', 'angin', 'puting', 'beliung', 'kah', 'brok']","['mlbbfess', 'angin', 'puting', 'beliung', 'kah', 'brok']",bencana
 Puting Beliung, puting beliung,"['puting', 'beliung']","['puting', 'beliung']","['puting', 'beliung']","['puting', 'beliung']",bencana
Angin Puting Beliung Terjang Kabupaten Gorontalo Ratusan Orang Terdampak via @darilautID https://t.co/rV6cnM8Yxv,angin puting beliung terjang kabupaten gorontalo ratusan orang terdampak via @darilautid https://t.co/rv6cnm8yxv,"['angin', 'puting', 'beliung', 'terjang', 'kabupaten', 'gorontalo', 'ratusan', 'orang', 'terdampak', 'via', 'darilautid']","['angin', 'puting', 'beliung', 'terjang', 'kabupaten', 'gorontalo', 'ratusan', 'orang', 'terdampak', 'via', 'darilautid']","['angin', 'puting', 'beliung', 'terjang', 'kabupaten', 'gorontalo', 'ratusan', 'orang', 'terdampak', 'via', 'darilautid']","['angin', 'puting', 'beliung', 'terjang', 'kabupaten', 'gorontalo', 'ratus', 'orang', 'dampak', 'via', 'darilautid']",bencana
Saat berkendara segalanya bisa berubah dalam hitungan detik. Seperti momen menegangkan ini ketika seorang pemotor wanita harus menyelamatkan diri dari puting beliung yang mendadak muncul di jalan tiba-tiba! Waspada selalu saat berkendara di cuaca ekstrem. Video | Editor: https://t.co/GSE4QDeoek,saat berkendara segalanya bisa berubah dalam hitungan detik. seperti momen menegangkan ini ketika seorang pemotor wanita harus menyelamatkan diri dari puting beliung yang mendadak muncul di jalan tiba-tiba! waspada selalu saat berkendara di cuaca ekstrem. video | editor: https://t.co/gse4qdeoek,"['saat', 'berkendara', 'segalanya', 'bisa', 'berubah', 'dalam', 'hitungan', 'detik', 'seperti', 'momen', 'menegangkan', 'ini', 'ketika', 'seorang', 'pemotor', 'wanita', 'harus', 'menyelamatkan', 'diri', 'dari', 'puting', 'beliung', 'yang', 'mendadak', 'muncul', 'di', 'jalan', 'tibatiba', 'waspada', 'selalu', 'saat', 'berkendara', 'di', 'cuaca', 'ekstrem', 'video', 'editor']","['berkendara', 'berubah', 'hitungan', 'detik', 'momen', 'menegangkan', 'pemotor', 'wanita', 'menyelamatkan', 'puting', 'beliung', 'mendadak', 'muncul', 'jalan', 'tibatiba', 'waspada', 'berkendara', 'cuaca', 'ekstrem', 'video', 'editor']","['berkendara', 'berubah', 'hitungan', 'detik', 'momen', 'menegangkan', 'pemotor', 'wanita', 'menyelamatkan', 'puting', 'beliung', 'mendadak', 'muncul', 'jalan', 'tibatiba', 'waspada', 'berkendara', 'cuaca', 'ekstrem', 'video', 'editor']","['kendara', 'ubah', 'hitung', 'detik', 'momen', 'tegang', 'motor', 'wanita', 'selamat', 'puting', 'beliung', 'dadak', 'muncul', 'jalan', 'tibatiba', 'waspada', 'kendara', 'cuaca', 'ekstrem', 'video', 'editor']",bencana
Harus tetep waras walaupun digempur badai topan angin beliung pancaroba banjir bandang genteng bocor.,harus tetep waras walaupun digempur badai topan angin beliung pancaroba banjir bandang genteng bocor.,"['harus', 'tetep', 'waras', 'walaupun', 'digempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']","['tetep', 'waras', 'digempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']","['tetep', 'waras', 'digempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']","['tetep', 'waras', 'gempur', 'badai', 'topan', 'angin', 'beliung', 'pancaroba', 'banjir', 'bandang', 'genteng', 'bocor']",bencana
@biyvru Bukan sound horeg itu angin puting beliung gusy,@biyvru bukan sound horeg itu angin puting beliung gusy,"['biyvru', 'bukan', 'sound', 'horeg', 'itu', 'angin', 'puting', 'beliung', 'gusy']","['biyvru', 'sound', 'horeg', 'angin', 'puting', 'beliung', 'gusy']","['biyvru', 'sound', 'horeg', 'angin', 'puting', 'beliung', 'gusy']","['biyvru', 'sound', 'horeg', 'angin', 'puting', 'beliung', 'gusy']",bencana
BPBD Salurkan Bantuan untuk Korban Terdampak Puting Beliung https://t.co/NrQUo5wxE1,bpbd salurkan bantuan untuk korban terdampak puting beliung https://t.co/nrquo5wxe1,"['bpbd', 'salurkan', 'bantuan', 'untuk', 'korban', 'terdampak', 'puting', 'beliung']","['bpbd', 'salurkan', 'bantuan', 'korban', 'terdampak', 'puting', 'beliung']","['bpbd', 'salurkan', 'bantuan', 'korban', 'terdampak', 'puting', 'beliung']","['bpbd', 'salur', 'bantu', 'korban', 'dampak', 'puting', 'beliung']",bencana
Dampak Puting Beliung di Kabupaten Gorontalo Berpotensi Status Tanggap Darurat https://t.co/nag1l7MvSd,dampak puting beliung di kabupaten gorontalo berpotensi status tanggap darurat https://t.co/nag1l7mvsd,"['dampak', 'puting', 'beliung', 'di', 'kabupaten', 'gorontalo', 'berpotensi', 'status', 'tanggap', 'darurat']","['dampak', 'puting', 'beliung', 'kabupaten', 'gorontalo', 'berpotensi', 'status', 'tanggap', 'darurat']","['dampak', 'puting', 'beliung', 'kabupaten', 'gorontalo', 'berpotensi', 'status', 'tanggap', 'darurat']","['dampak', 'puting', 'beliung', 'kabupaten', 'gorontalo', 'potensi', 'status', 'tanggap', 'darurat']",bencana
@abu_waras Ujan gede disertai petir dan angin puting beliung https://t.co/oDdPVHBSVg,@abu_waras ujan gede disertai petir dan angin puting beliung https://t.co/oddpvhbsvg,"['abuwaras', 'ujan', 'gede', 'disertai', 'petir', 'dan', 'angin', 'puting', 'beliung']","['abuwaras', 'ujan', 'gede', 'disertai', 'petir', 'angin', 'puting', 'beliung']","['abuwaras', 'ujan', 'gede', 'disertai', 'petir', 'angin', 'puting', 'beliung']","['abuwaras', 'ujan', 'gede', 'serta', 'petir', 'angin', 'puting', 'beliung']",bencana
Bupati Sofyan Tinjau Rumah Warga Terdampak Angin Puting Beliung https://t.co/SM2Wv6cXNJ,bupati sofyan tinjau rumah warga terdampak angin puting beliung https://t.co/sm2wv6cxnj,"['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'terdampak', 'angin', 'puting', 'beliung']","['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'terdampak', 'angin', 'puting', 'beliung']","['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'terdampak', 'angin', 'puting', 'beliung']","['bupati', 'sofyan', 'tinjau', 'rumah', 'warga', 'dampak', 'angin', 'puting', 'beliung']",bencana
Ngeri! Puting Beliung Terjang Gorontalo Atap Rumah Porak-Poranda https://t.co/ZksvizmPlR,ngeri! puting beliung terjang gorontalo atap rumah porak-poranda https://t.co/zksvizmplr,"['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']","['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']","['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']","['ngeri', 'puting', 'beliung', 'terjang', 'gorontalo', 'atap', 'rumah', 'porakporanda']",bencana
@teasatea ini yg gendut jga terbang ka anginnya kek puting beliung ,@teasatea ini yg gendut jga terbang ka anginnya kek puting beliung ,"['teasatea', 'ini', 'yg', 'gendut', 'jga', 'terbang', 'ka', 'anginnya', 'kek', 'puting', 'beliung']","['teasatea', 'yg', 'gendut', 'jga', 'terbang', 'ka', 'anginnya', 'kek', 'puting', 'beliung']","['teasatea', 'yang', 'gendut', 'jga', 'terbang', 'ka', 'anginnya', 'kek', 'puting', 'beliung']","['teasatea', 'yang', 'gendut', 'jga', 'terbang', 'ka', 'angin', 'kek', 'puting', 'beliung']",bencana
@nanndd Soalnya mereka gabisa ngelucu yg disini mau kena terpaan badai puting beliung sama zombie jg tetep aja LUCU,@nanndd soalnya mereka gabisa ngelucu yg disini mau kena terpaan badai puting beliung sama zombie jg tetep aja lucu,"['nanndd', 'soalnya', 'mereka', 'gabisa', 'ngelucu', 'yg', 'disini', 'mau', 'kena', 'terpaan', 'badai', 'puting', 'beliung', 'sama', 'zombie', 'jg', 'tetep', 'aja', 'lucu']","['nanndd', 'gabisa', 'ngelucu', 'yg', 'kena', 'terpaan', 'badai', 'puting', 'beliung', 'zombie', 'jg', 'tetep', 'aja', 'lucu']","['nanndd', 'gabisa', 'ngelucu', 'yang', 'kena', 'terpaan', 'badai', 'puting', 'beliung', 'zombie', 'jg', 'tetep', 'aja', 'lucu']","['nanndd', 'gabisa', 'ngelucu', 'yang', 'kena', 'terpa', 'badai', 'puting', 'beliung', 'zombie', 'jg', 'tetep', 'aja', 'lucu']",bencana
Sebanyak 248 orang terdampak bencana angin puting beliung yang melanda dua desa di Kabupaten Gorontalo Gorontalo. https://t.co/zr7XF4lZqL,sebanyak 248 orang terdampak bencana angin puting beliung yang melanda dua desa di kabupaten gorontalo gorontalo. https://t.co/zr7xf4lzql,"['sebanyak', 'orang', 'terdampak', 'bencana', 'angin', 'puting', 'beliung', 'yang', 'melanda', 'dua', 'desa', 'di', 'kabupaten', 'gorontalo', 'gorontalo']","['orang', 'terdampak', 'bencana', 'angin', 'puting', 'beliung', 'melanda', 'desa', 'kabupaten', 'gorontalo', 'gorontalo']","['orang', 'terdampak', 'bencana', 'angin', 'puting', 'beliung', 'melanda', 'desa', 'kabupaten', 'gorontalo', 'gorontalo']","['orang', 'dampak', 'bencana', 'angin', 'puting', 'beliung', 'landa', 'desa', 'kabupaten', 'gorontalo', 'gorontalo']",bencana
yaAllah semoga hujan deras badai petir angin topan puting beliung banjir biar kagak kelas,yaallah semoga hujan deras badai petir angin topan puting beliung banjir biar kagak kelas,"['yaallah', 'semoga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']","['yaallah', 'semoga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']","['yaallah', 'semoga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']","['yaallah', 'moga', 'hujan', 'deras', 'badai', 'petir', 'angin', 'topan', 'puting', 'beliung', 'banjir', 'biar', 'kagak', 'kelas']",bencana
BPBD Kabupaten Gorontalo Catat 104 Rumah Warga Terdampak Puting Beliung https://t.co/iPu29uUIGu,bpbd kabupaten gorontalo catat 104 rumah warga terdampak puting beliung https://t.co/ipu29uuigu,"['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'terdampak', 'puting', 'beliung']","['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'terdampak', 'puting', 'beliung']","['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'terdampak', 'puting', 'beliung']","['bpbd', 'kabupaten', 'gorontalo', 'catat', 'rumah', 'warga', 'dampak', 'puting', 'beliung']",bencana
@kataromiyu aku seperti angin puting beliung kah ^__^,@kataromiyu aku seperti angin puting beliung kah ^__^,"['kataromiyu', 'aku', 'seperti', 'angin', 'puting', 'beliung', 'kah']","['kataromiyu', 'angin', 'puting', 'beliung', 'kah']","['kataromiyu', 'angin', 'puting', 'beliung', 'kah']","['kataromiyu', 'angin', 'puting', 'beliung', 'kah']",bencana
puting beliung pohon tumbang ataupun sambaran petir terutama bagi masyarakat yang berada dan tinggal di wilayah rawan bencana hidrometeorologi. #KejadianHidrometeorologi #SiapUntukSelamat #BPBDDIY,puting beliung pohon tumbang ataupun sambaran petir terutama bagi masyarakat yang berada dan tinggal di wilayah rawan bencana hidrometeorologi. #kejadianhidrometeorologi #siapuntukselamat #bpbddiy,"['puting', 'beliung', 'pohon', 'tumbang', 'ataupun', 'sambaran', 'petir', 'terutama', 'bagi', 'masyarakat', 'yang', 'berada', 'dan', 'tinggal', 'di', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']","['puting', 'beliung', 'pohon', 'tumbang', 'sambaran', 'petir', 'masyarakat', 'tinggal', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']","['puting', 'beliung', 'pohon', 'tumbang', 'sambaran', 'petir', 'masyarakat', 'tinggal', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']","['puting', 'beliung', 'pohon', 'tumbang', 'sambar', 'petir', 'masyarakat', 'tinggal', 'wilayah', 'rawan', 'bencana', 'hidrometeorologi', 'kejadianhidrometeorologi', 'siapuntukselamat', 'bpbddiy']",bencana
Puting beliung... https://t.co/oTrak1W0gL,puting beliung... https://t.co/otrak1w0gl,"['puting', 'beliung']","['puting', 'beliung']","['puting', 'beliung']","['puting', 'beliung']",bencana
Bupati Sofyan Puhi menyalurkan bantuan kepada para korban angin puting beliung Paha Shabrina Apel Pagi #MetGala2025 #WithBaekhyunInReverie https://t.co/OSNE2wonyt,bupati sofyan puhi menyalurkan bantuan kepada para korban angin puting beliung paha shabrina apel pagi #metgala2025 #withbaekhyuninreverie https://t.co/osne2wonyt,"['bupati', 'sofyan', 'puhi', 'menyalurkan', 'bantuan', 'kepada', 'para', 'korban', 'angin', 'puting', 'beliung', 'paha', 'shabrina', 'apel', 'pagi', 'metgala', 'withbaekhyuninreverie']","['bupati', 'sofyan', 'puhi', 'menyalurkan', 'bantuan', 'korban', 'angin', 'puting', 'beliung', 'paha', 'shabrina', 'apel', 'pagi', 'metgala', 'withbaekhyuninreverie']","['bupati', 'sofyan', 'puhi', 'menyalurkan', 'bantuan', 'korban', 'angin', 'puting', 'beliung', 'paha', 'shabrina', 'apel', 'pagi', 'metgala', 'withbaekhyuninreverie']","['bupati', 'sofyan', 'puhi', 'salur', 'bantu', 'korban', 'angin', 'puting', 'beliung', 'paha', 'shabrina', 'apel', 'pagi', 'metgala', 'withbaekhyuninreverie']",bencana
@RIRI_0208_ Selain bledek ada puting beliung juga klo siang ,@riri_0208_ selain bledek ada puting beliung juga klo siang ,"['riri', 'selain', 'bledek', 'ada', 'puting', 'beliung', 'juga', 'klo', 'siang']","['riri', 'bledek', 'puting', 'beliung', 'klo', 'siang']","['riri', 'bledek', 'puting', 'beliung', 'klo', 'siang']","['riri', 'bledek', 'puting', 'beliung', 'klo', 'siang']",bencana
@nak_Negeri @Jokond0 @gtobing2903 @RickyKardjono @Mamamochi1 @EviDrajat Aku bersyukur krn mas @RickyKardjono mngguruiku dg ilmu mnghilang dan namboru @Mamamochi1 mnggurui mas @PrabawantaSri ilmu angin puting beliung kl neng @EviDrajat mberikan aku isinya ,@nak_negeri @jokond0 @gtobing2903 @rickykardjono @mamamochi1 @evidrajat aku bersyukur krn mas @rickykardjono mngguruiku dg ilmu mnghilang dan namboru @mamamochi1 mnggurui mas @prabawantasri ilmu angin puting beliung kl neng @evidrajat mberikan aku isinya ,"['naknegeri', 'jokond', 'gtobing', 'rickykardjono', 'mamamochi', 'evidrajat', 'aku', 'bersyukur', 'krn', 'mas', 'rickykardjono', 'mngguruiku', 'dg', 'ilmu', 'mnghilang', 'dan', 'namboru', 'mamamochi', 'mnggurui', 'mas', 'prabawantasri', 'ilmu', 'angin', 'puting', 'beliung', 'kl', 'neng', 'evidrajat', 'mberikan', 'aku', 'isinya']","['naknegeri', 'jokond', 'gtobing', 'rickykardjono', 'mamamochi', 'evidrajat', 'bersyukur', 'krn', 'mas', 'rickykardjono', 'mngguruiku', 'dg', 'ilmu', 'mnghilang', 'namboru', 'mamamochi', 'mnggurui', 'mas', 'prabawantasri', 'ilmu', 'angin', 'puting', 'beliung', 'kl', 'neng', 'evidrajat', 'mberikan', 'isinya']","['naknegeri', 'jokond', 'gtobing', 'rickykardjono', 'mamamochi', 'evidrajat', 'bersyukur', 'krn', 'mas', 'rickykardjono', 'mngguruiku', 'dg', 'ilmu', 'mnghilang', 'namboru', 'mamamochi', 'mnggurui', 'mas', 'prabawantasri', 'ilmu', 'angin', 'puting', 'beliung', 'kl', 'neng', 'evidrajat', 'mberikan', 'isinya']","['naknegeri', 'jokond', 'gtobing', 'rickykardjono', 'mamamochi', 'evidrajat', 'syukur', 'krn', 'mas', 'rickykardjono', 'mngguruiku', 'dg', 'ilmu', 'mnghilang', 'namboru', 'mamamochi', 'mnggurui', 'mas', 'prabawantasri', 'ilmu', 'angin', 'puting', 'beliung', 'kl', 'neng', 'evidrajat', 'mberikan', 'isi']",bencana
cuaca di Batam bikin meriang bgt tiba tiba ujan 5 menit kemudian panas terang mega bintang tiba tiba angin puting beliung tiba tiba ujan petir takut lho akkkuuuu,cuaca di batam bikin meriang bgt tiba tiba ujan 5 menit kemudian panas terang mega bintang tiba tiba angin puting beliung tiba tiba ujan petir takut lho akkkuuuu,"['cuaca', 'di', 'batam', 'bikin', 'meriang', 'bgt', 'tiba', 'tiba', 'ujan', 'menit', 'kemudian', 'panas', 'terang', 'mega', 'bintang', 'tiba', 'tiba', 'angin', 'puting', 'beliung', 'tiba', 'tiba', 'ujan', 'petir', 'takut', 'lho', 'akkkuuuu']","['cuaca', 'batam', 'bikin', 'meriang', 'bgt', 'ujan', 'menit', 'panas', 'terang', 'mega', 'bintang', 'angin', 'puting', 'beliung', 'ujan', 'petir', 'takut', 'lho', 'akkkuuuu']","['cuaca', 'batam', 'bikin', 'meriang', 'bgt', 'ujan', 'menit', 'panas', 'terang', 'mega', 'bintang', 'angin', 'puting', 'beliung', 'ujan', 'petir', 'takut', 'lho', 'akkkuuuu']","['cuaca', 'batam', 'bikin', 'meriang', 'bgt', 'ujan', 'menit', 'panas', 'terang', 'mega', 'bintang', 'angin', 'puting', 'beliung', 'ujan', 'petir', 'takut', 'lho', 'akkkuuuu']",bencana
nadir jiro bahagia selalu ya semoga masalah yang akan datang bukan karna badai puting beliung tp grgr misalnya bikin kopi pake garem kek bukannya beli gula malah beli micin kek yagitu pkoknya bahagia selalu,nadir jiro bahagia selalu ya semoga masalah yang akan datang bukan karna badai puting beliung tp grgr misalnya bikin kopi pake garem kek bukannya beli gula malah beli micin kek yagitu pkoknya bahagia selalu,"['nadir', 'jiro', 'bahagia', 'selalu', 'ya', 'semoga', 'masalah', 'yang', 'akan', 'datang', 'bukan', 'karna', 'badai', 'puting', 'beliung', 'tp', 'grgr', 'misalnya', 'bikin', 'kopi', 'pake', 'garem', 'kek', 'bukannya', 'beli', 'gula', 'malah', 'beli', 'micin', 'kek', 'yagitu', 'pkoknya', 'bahagia', 'selalu']","['nadir', 'jiro', 'bahagia', 'ya', 'semoga', 'karna', 'badai', 'puting', 'beliung', 'tp', 'grgr', 'bikin', 'kopi', 'pake', 'garem', 'kek', 'beli', 'gula', 'beli', 'micin', 'kek', 'yagitu', 'pkoknya', 'bahagia']","['nadir', 'jiro', 'bahagia', 'ya', 'semoga', 'karna', 'badai', 'puting', 'beliung', 'tp', 'grgr', 'bikin', 'kopi', 'pake', 'garem', 'kek', 'beli', 'gula', 'beli', 'micin', 'kek', 'yagitu', 'pkoknya', 'bahagia']","['nadir', 'jiro', 'bahagia', 'ya', 'moga', 'karna', 'badai', 'puting', 'beliung', 'tp', 'grgr', 'bikin', 'kopi', 'pake', 'garem', 'kek', 'beli', 'gula', 'beli', 'micin', 'kek', 'yagitu', 'pkoknya', 'bahagia']",bencana
